player_name,overall,height_(cm),weight_(kg),pace,acceleration,sprint_speed,dribbling,agility,balance,reactions,ball_control,composure,shooting,positioning,finishing,shot_power,long_shots,volleys,penalties,passing,vision,crossing,free_kick,short_pass,long_pass,pass_curve,defending,interceptions,heading,marking,standing_tackle,sliding_tackle,physicality,jumping,stamina,strength,aggression,diving,reflexes,handling,speed,kicking,positoning
Jesse Curran,53,172,68,71,74,68,56,75,79,52,53,40,43,34,49,47,29,31,40,45,40,32,40,54,48,40,47,45,44,51,43,53,66,61,72,66,59,0,0,0,0,0,0
Ryan Tierney,53,178,70,63,65,61,54,65,68,55,52,47,51,48,55,46,49,38,62,38,51,32,30,40,29,39,19,10,57,13,19,15,51,70,48,58,31,0,0,0,0,0,0
Enoch Banza,53,176,75,65,67,63,55,58,70,53,54,44,54,48,56,55,53,47,56,46,55,36,38,51,39,46,28,21,36,46,14,17,45,55,61,42,32,0,0,0,0,0,0
Rikiya Uehara,53,174,66,81,79,83,58,62,76,56,60,52,40,42,39,51,32,32,44,50,52,48,23,56,50,44,39,30,37,39,46,38,54,50,67,56,36,0,0,0,0,0,0
Ryuki Miura,53,181,75,0,25,23,0,24,44,49,13,22,0,5,5,16,5,7,14,0,31,12,12,25,17,13,0,12,13,23,16,12,0,61,22,44,15,58,48,54,25,52,49
Masaya Matsumoto,53,175,69,71,72,71,60,72,83,52,60,40,36,29,33,52,27,29,42,49,53,39,40,55,52,40,51,48,46,45,59,56,57,64,60,55,55,0,0,0,0,0,0
Nikola Tzanev,53,195,72,0,50,47,0,31,57,56,24,36,0,16,14,25,12,19,20,0,30,22,16,32,29,14,0,18,12,10,17,15,0,58,25,54,34,55,53,48,50,47,49
Yun Oh Lee,53,190,88,0,14,23,0,22,27,35,18,29,0,7,5,20,4,6,10,0,36,8,13,28,23,9,0,14,10,8,12,11,0,39,31,65,26,54,59,52,14,55,52
Jamie McCombe,53,196,79,25,20,29,24,23,22,54,30,43,22,20,23,21,18,21,31,30,19,24,21,38,43,20,51,47,57,51,51,53,59,29,32,76,57,0,0,0,0,0,0
Amaro Bahtijar,53,176,71,60,62,58,57,72,79,50,53,40,35,37,32,41,36,29,34,53,56,40,37,58,60,47,45,43,35,51,44,46,51,64,47,49,58,0,0,0,0,0,0
Leon Demaj,53,181,80,71,72,71,59,83,80,52,51,43,50,43,54,48,44,47,64,42,47,37,33,46,34,47,22,14,40,33,14,10,53,58,60,58,28,0,0,0,0,0,0
Julian Püschel,53,168,69,66,73,60,49,84,90,48,39,35,26,35,23,23,28,29,35,34,32,43,28,33,26,33,53,51,43,54,53,59,47,83,61,37,46,0,0,0,0,0,0
Khuailed Al Rasheedi,53,193,96,0,18,33,0,23,43,41,11,44,0,15,16,21,15,18,16,0,37,11,14,27,23,12,0,21,11,11,12,13,0,64,22,42,28,61,53,50,18,56,49
Reagan Ogle,53,173,66,70,72,69,45,67,68,40,41,43,26,41,22,30,25,24,31,41,41,44,28,43,41,36,49,47,41,54,48,53,67,71,75,67,54,0,0,0,0,0,0
Hugh Douglas,53,191,85,48,39,55,47,43,35,42,48,47,34,40,28,50,33,30,32,45,37,46,29,50,50,33,53,47,57,55,54,54,73,67,69,77,71,0,0,0,0,0,0
Rhys Gorman,53,182,75,40,43,38,50,34,47,40,54,52,41,38,44,42,32,40,43,48,40,40,41,55,53,46,52,53,54,48,56,52,55,48,48,63,47,0,0,0,0,0,0
Connor Ellis,53,172,70,78,76,80,50,56,61,44,48,42,53,47,59,48,47,43,54,38,42,31,33,42,36,38,34,25,48,52,22,16,56,68,69,53,45,0,0,0,0,0,0
Craig Henderson,53,173,67,73,72,73,55,70,63,39,54,51,42,46,41,43,42,40,38,48,45,51,45,50,47,39,23,18,42,23,21,20,35,39,52,30,27,0,0,0,0,0,0
Matthew Knox,53,172,66,74,75,74,54,51,80,53,52,47,52,44,56,45,49,37,69,38,47,32,32,40,29,41,19,14,52,13,18,12,48,64,55,50,28,0,0,0,0,0,0
Malachi Napa,53,166,65,73,71,74,53,58,65,48,54,51,40,49,34,52,38,42,47,50,54,48,38,50,52,38,34,20,37,46,29,38,39,36,37,44,30,0,0,0,0,0,0
Brayan Manosalva,53,185,78,0,23,21,0,26,48,45,11,38,0,9,9,19,6,8,11,0,28,11,13,21,26,15,0,12,16,10,11,11,0,49,26,45,26,53,58,48,23,52,51
Jingming Cui,53,182,73,59,63,55,51,52,63,53,52,37,37,48,39,40,31,26,35,48,59,22,31,57,53,37,53,46,49,60,55,41,62,63,47,73,55,0,0,0,0,0,0
Mingyu Zhao,53,180,70,70,63,75,57,58,62,49,53,46,53,41,58,51,49,46,57,41,44,37,46,41,34,65,21,15,43,27,16,12,52,57,52,52,52,0,0,0,0,0,0
Weijun Xie,53,190,77,57,62,52,47,59,48,53,49,43,50,54,54,45,48,36,58,35,45,29,34,38,25,37,23,10,56,30,18,11,57,62,51,72,28,0,0,0,0,0,0
Zhixiang Wen,53,192,96,0,46,44,0,36,46,52,22,29,0,19,17,21,11,12,21,0,13,16,20,28,21,18,0,20,14,11,13,19,0,58,41,70,25,52,60,45,46,44,53
Yan Hao,53,185,75,63,48,75,47,73,54,47,46,41,50,51,56,45,44,35,61,40,43,36,41,40,38,51,27,18,60,34,17,16,62,61,54,75,41,0,0,0,0,0,0
Tianyi Gao,53,185,79,65,56,72,51,80,57,54,48,45,36,39,31,50,33,30,40,46,37,42,35,58,45,32,52,51,41,52,55,52,64,54,48,76,56,0,0,0,0,0,0
Fang Li,53,175,67,63,70,57,50,84,77,50,32,36,29,47,28,27,29,26,37,32,31,45,27,30,25,33,58,52,42,64,61,55,53,72,58,49,50,0,0,0,0,0,0
Shumpei Fukahori,53,178,68,66,68,64,54,63,68,53,43,50,53,46,57,47,53,55,54,47,52,43,57,44,41,62,22,19,50,22,17,11,53,65,52,58,38,0,0,0,0,0,0
Min Wang,53,193,85,0,26,30,0,35,24,52,11,52,0,8,10,20,8,9,11,0,28,12,13,24,23,12,0,7,13,15,14,12,0,39,28,63,29,55,56,49,26,50,48
Shunya Yoneda,53,173,68,63,66,61,56,72,69,56,50,41,38,50,32,48,38,38,37,48,53,38,34,55,51,32,34,35,41,34,34,29,55,71,53,54,57,0,0,0,0,0,0
Francisco Sasmay,53,174,73,65,71,60,51,58,70,37,49,43,45,52,37,58,48,36,48,52,49,53,38,61,44,31,40,28,45,62,28,32,48,52,52,55,22,0,0,0,0,0,0
Weizhe Sun,53,180,72,62,60,63,53,59,61,43,55,38,39,49,39,43,35,37,32,46,47,36,39,52,52,37,52,47,54,53,53,57,58,69,62,59,50,0,0,0,0,0,0
Xiaodong Shi,53,185,75,0,25,33,0,36,46,58,19,57,0,4,9,18,8,7,11,0,21,11,14,18,25,14,0,12,14,21,14,12,0,64,19,54,22,51,49,55,25,57,47
Wei Chen,53,187,81,0,26,34,0,32,33,45,12,26,0,6,5,23,7,9,10,0,25,14,10,18,29,13,0,11,13,21,13,12,0,48,28,61,20,52,50,57,26,46,52
Junjie Wen,53,184,72,62,62,62,31,44,57,41,25,38,24,20,19,39,19,25,37,29,31,22,28,34,26,23,54,53,49,53,56,53,59,73,58,63,45,0,0,0,0,0,0
Tianyuan Xu,53,182,70,67,58,74,58,64,66,54,58,44,56,53,57,58,54,41,61,40,49,44,42,38,27,40,22,13,61,30,12,11,51,61,51,60,28,0,0,0,0,0,0
Ross Stewart,53,188,71,0,41,47,0,54,56,49,23,35,0,14,15,19,19,17,25,0,19,16,16,29,23,19,0,22,20,16,14,17,0,55,20,62,42,54,58,52,41,52,46
Louis John,53,190,85,64,63,64,31,46,45,42,30,45,24,30,19,33,22,25,40,32,35,29,29,35,25,25,51,53,48,46,56,51,65,74,57,75,46,0,0,0,0,0,0
Morten Sætra,53,198,78,0,46,46,0,35,59,52,24,29,0,20,18,22,12,20,24,0,12,14,13,23,20,19,0,25,13,25,19,15,0,55,31,56,25,59,52,48,46,44,49
Jiamin Xu,53,193,83,0,36,36,0,39,44,46,12,29,0,15,17,19,18,18,23,0,35,19,14,22,23,19,0,20,15,19,16,14,0,37,42,41,16,56,54,52,36,49,49
Dylan Mottley-Henry,53,178,71,78,85,72,53,65,71,52,49,42,41,42,40,51,33,36,40,44,45,48,42,44,43,35,28,23,32,34,23,26,40,44,57,34,34,0,0,0,0,0,0
Aaron Splaine,53,173,74,62,64,61,55,68,62,53,52,54,52,52,52,54,52,42,55,53,55,55,43,55,52,45,42,30,43,42,47,45,43,51,49,37,49,0,0,0,0,0,0
Hamdan Al Ruwaili,53,180,70,67,68,66,37,51,68,50,39,45,26,26,22,39,20,30,37,37,34,34,30,46,30,21,53,51,50,46,63,54,59,65,57,64,47,0,0,0,0,0,0
Jack Walton,53,184,77,0,34,34,0,32,40,54,24,36,0,5,16,16,14,11,27,0,31,13,20,25,19,14,0,13,20,19,19,20,0,53,25,43,26,57,53,49,34,46,49
Will Longbottom,53,175,62,61,59,63,55,69,74,57,52,40,50,56,57,46,40,33,55,40,38,46,29,43,32,32,43,54,40,37,42,41,53,65,50,54,52,0,0,0,0,0,0
Ash Kigbu,53,184,73,52,52,52,37,47,60,43,32,39,23,22,21,31,19,24,32,33,33,29,27,38,31,25,52,53,45,52,54,52,63,70,62,66,57,0,0,0,0,0,0
Hakeem Odoffin,53,191,81,79,76,82,51,63,47,47,51,34,32,34,28,48,30,27,22,41,42,43,20,44,42,27,48,48,46,51,47,46,61,56,62,70,40,0,0,0,0,0,0
Greg Hurst,53,181,70,65,68,63,58,59,66,49,56,51,45,49,46,52,38,40,44,53,57,42,47,57,58,53,32,29,44,20,38,47,49,33,34,61,44,0,0,0,0,0,0
Valon Fazliu,53,183,75,63,63,63,59,59,71,51,60,50,55,55,56,55,50,53,69,48,58,30,40,53,48,58,42,40,54,61,28,22,49,64,52,48,45,0,0,0,0,0,0
Miro Muheim,53,182,77,63,59,67,55,67,71,45,55,46,57,57,56,61,60,47,57,47,43,52,51,48,41,45,41,39,41,48,39,33,54,40,48,61,47,0,0,0,0,0,0
Callum Maycock,53,182,71,65,64,65,51,51,67,52,52,47,40,48,39,45,38,37,39,49,43,41,37,60,55,30,49,46,41,50,53,49,62,65,60,60,68,0,0,0,0,0,0
Halldor Stenevik,53,185,70,60,61,59,57,66,67,44,57,47,48,53,50,54,36,39,49,48,52,55,41,47,41,45,30,25,38,24,35,31,46,48,55,46,33,0,0,0,0,0,0
Oliver Christensen,53,190,82,0,37,36,0,33,34,48,15,36,0,8,5,21,6,5,10,0,36,10,9,22,25,16,0,9,9,14,13,11,0,61,30,36,32,53,52,54,37,49,50
Martin Frese,53,179,75,66,71,62,58,60,70,52,58,42,50,52,49,61,40,44,53,41,44,45,33,41,31,42,28,19,33,39,20,28,42,48,38,49,27,0,0,0,0,0,0
Jaminton Campaz,53,171,68,67,71,64,55,70,81,42,52,47,47,45,46,49,50,43,50,45,48,46,35,48,41,37,31,20,39,45,22,28,47,33,68,43,33,0,0,0,0,0,0
Eetu Vertainen,53,189,82,56,55,56,49,59,48,48,52,49,43,25,33,66,51,33,40,53,50,42,39,63,62,34,48,43,47,51,49,49,62,56,64,64,56,0,0,0,0,0,0
Javier Urzúa,53,172,68,64,62,65,52,56,78,45,53,58,37,39,34,46,32,44,44,56,61,47,40,63,52,45,37,29,44,37,38,39,47,54,50,49,35,0,0,0,0,0,0
Kevin Ackermann,53,179,83,64,62,66,56,68,70,44,54,46,40,43,36,48,41,38,42,50,51,35,38,59,52,44,46,45,43,44,50,42,64,67,59,65,68,0,0,0,0,0,0
Giles Phillips,53,187,83,55,54,56,33,41,53,47,29,40,28,30,24,39,26,25,36,27,31,22,27,31,22,27,53,55,47,52,54,50,63,65,62,69,49,0,0,0,0,0,0
Ole Breistøl,53,185,73,54,55,53,53,58,62,52,49,57,41,53,32,59,38,39,45,52,51,40,40,62,53,42,44,42,52,41,44,51,62,63,58,64,61,0,0,0,0,0,0
Damien Dumont,53,176,65,57,59,55,34,47,76,47,30,51,27,27,26,37,17,25,41,29,33,23,24,32,29,26,54,51,47,52,59,58,57,78,65,54,47,0,0,0,0,0,0
Lachlan Brook,53,178,69,68,72,65,54,70,64,38,57,54,42,38,41,55,32,48,44,49,57,32,32,58,48,51,25,18,32,18,30,38,47,61,47,48,41,0,0,0,0,0,0
Cristian Magerusan,53,178,72,62,64,61,56,61,69,54,54,42,52,45,56,53,44,32,63,39,45,29,34,45,32,36,21,17,53,24,12,10,45,69,45,47,32,0,0,0,0,0,0
Elliot Hodge,53,178,68,77,75,78,55,84,60,45,49,49,47,47,53,48,33,37,46,42,48,44,37,42,32,36,23,18,35,23,22,21,38,39,32,43,34,0,0,0,0,0,0
Chung Yeob Jeong,53,184,71,68,67,68,57,72,65,54,56,42,59,45,59,70,51,56,54,41,45,35,44,43,31,54,23,17,49,25,17,22,60,51,63,63,53,0,0,0,0,0,0
Christos Shelis,53,182,75,73,74,72,46,71,66,48,43,39,32,29,26,52,28,26,40,43,34,41,26,50,46,37,51,52,46,52,52,49,62,75,61,69,42,0,0,0,0,0,0
Mads Christiansen,53,197,80,0,35,22,0,34,26,44,17,28,0,10,15,32,9,12,15,0,42,14,19,24,35,12,0,12,14,8,15,14,0,27,28,60,17,55,52,55,35,53,51
Lucas Hedlund,53,181,70,72,71,72,55,70,75,40,54,42,50,52,54,48,43,44,48,45,46,45,33,48,39,43,28,17,31,39,24,26,48,47,56,54,24,0,0,0,0,0,0
Adam Crookes,53,182,77,59,60,58,46,51,56,54,41,40,34,35,32,42,27,31,46,43,42,38,37,47,47,34,56,55,51,55,58,55,63,57,61,67,58,0,0,0,0,0,0
Yagoub Mustafa,53,175,70,74,78,71,53,62,75,47,47,44,49,44,52,49,46,41,46,46,47,43,32,50,41,48,18,17,44,15,14,12,65,53,55,72,65,0,0,0,0,0,0
Matt Casey,53,204,70,56,55,57,36,41,44,48,42,35,25,27,21,34,18,29,37,32,30,24,25,46,21,22,52,49,51,50,55,52,59,60,55,68,41,0,0,0,0,0,0
Leverton Pierre,53,181,74,61,58,64,50,58,64,47,48,47,52,53,54,48,51,42,69,38,45,32,32,41,30,34,18,13,60,13,15,13,52,65,52,61,26,0,0,0,0,0,0
Dan Smith,53,178,62,70,68,71,55,64,75,54,53,57,47,50,51,46,39,44,47,46,45,45,42,51,42,41,26,20,45,18,29,31,50,55,53,53,36,0,0,0,0,0,0
Masaya Tomizawa,53,189,77,0,23,24,0,22,45,50,12,21,0,6,9,26,10,8,21,0,24,10,13,25,22,11,0,11,13,17,10,11,0,51,21,63,21,56,53,53,23,49,50
Kai Shibato,53,180,70,57,54,60,46,52,55,45,47,38,33,25,30,43,34,31,35,55,58,39,38,65,63,31,48,40,45,47,56,47,56,55,46,62,52,0,0,0,0,0,0
Connor Simpson,53,195,85,52,48,55,42,45,34,44,45,51,50,55,53,46,48,41,56,39,51,30,24,44,30,31,31,20,69,36,24,19,67,69,59,78,48,0,0,0,0,0,0
Lennart Moser,53,196,88,0,18,32,0,35,24,39,12,24,0,5,5,24,7,9,19,0,29,13,14,22,15,13,0,10,11,12,12,11,0,34,18,64,28,53,51,54,18,52,55
Johan Brannefalk,53,179,75,65,64,66,51,69,63,48,52,61,40,47,28,52,55,34,29,51,52,41,35,58,52,53,51,54,36,56,51,48,59,58,66,57,55,0,0,0,0,0,0
Tom Amos,53,196,80,0,22,24,0,32,17,48,28,33,0,8,13,20,16,12,19,0,31,15,13,24,30,17,0,15,20,17,12,13,0,30,27,59,24,48,52,57,22,58,51
Brandon Servania,53,178,73,61,66,56,54,62,69,48,55,58,39,39,39,41,33,42,45,55,59,46,48,59,54,51,30,21,44,17,39,42,50,49,40,55,51,0,0,0,0,0,0
Freyn Figueroa,53,175,66,72,73,72,57,70,77,47,56,45,42,46,40,52,37,40,43,50,51,50,38,53,48,43,38,28,37,54,30,37,42,54,43,42,36,0,0,0,0,0,0
Eryk Williamson,53,175,70,59,52,65,55,58,74,51,55,56,41,43,38,60,28,40,42,54,50,41,39,61,62,55,40,28,43,45,39,47,51,50,42,57,47,0,0,0,0,0,0
Evan Moran,53,182,77,0,25,31,0,27,44,44,22,35,0,4,8,17,5,7,10,0,26,10,11,22,22,10,0,7,14,11,10,14,0,60,28,44,21,53,58,52,25,54,49
Foster Langsdorf,53,178,75,49,55,44,51,59,67,53,48,46,55,54,62,50,45,39,61,36,46,25,26,42,27,31,23,14,52,25,18,16,51,64,53,57,28,0,0,0,0,0,0
Daniel Valdelamar,53,175,69,66,65,67,52,60,53,47,55,48,38,42,32,53,38,32,39,51,53,40,38,59,55,32,49,52,43,58,42,47,52,61,59,49,50,0,0,0,0,0,0
Ali Al Hassan,53,182,67,65,60,69,48,57,65,55,51,37,40,54,36,50,39,32,42,49,40,39,37,62,52,33,48,45,45,47,51,48,60,66,64,60,52,0,0,0,0,0,0
Marius Bustgaard Larsen,53,175,65,67,69,65,56,74,69,35,53,47,47,51,54,44,33,48,55,45,43,54,41,47,34,42,29,24,40,29,29,29,39,36,45,38,33,0,0,0,0,0,0
Niklas Kastenhofer,53,185,75,58,60,57,40,57,55,48,35,39,26,22,23,38,21,21,35,30,27,22,25,37,31,22,52,53,48,50,56,50,58,82,53,62,46,0,0,0,0,0,0
Daniel Andersen,53,194,75,0,31,37,0,31,38,42,19,33,0,3,9,20,9,12,16,0,30,10,13,28,25,12,0,12,12,24,11,11,0,40,28,56,21,54,54,51,31,48,55
Peter Kekeris,53,173,65,75,75,75,57,65,74,42,56,45,43,48,46,41,38,28,44,43,44,46,48,45,33,35,19,18,22,23,16,10,37,32,48,38,22,0,0,0,0,0,0
Tom Hamer,53,188,80,59,61,58,49,53,60,54,48,36,32,49,26,49,25,27,39,34,27,44,28,38,24,34,52,52,42,50,54,60,59,70,54,64,51,0,0,0,0,0,0
Felix Hörberg,53,180,74,65,72,60,54,64,63,39,56,35,37,43,36,37,40,35,30,50,45,52,40,56,47,42,33,30,28,52,21,18,56,58,64,56,43,0,0,0,0,0,0
Felix Agu,53,165,60,71,75,67,57,89,93,45,50,47,45,46,46,42,47,47,40,50,47,52,31,55,45,50,32,45,15,29,30,40,37,60,54,29,30,0,0,0,0,0,0
Sigurd Grønli,53,170,64,63,65,62,59,81,89,48,50,47,54,48,54,55,51,51,61,44,49,35,28,51,33,50,26,11,49,44,15,16,38,58,54,30,32,0,0,0,0,0,0
Beom Kyung Choi,53,176,73,60,62,58,58,53,70,52,58,47,55,51,56,55,57,44,43,51,48,43,56,56,52,58,41,39,43,47,35,42,52,55,50,52,53,0,0,0,0,0,0
Wiktor D?ugosz,53,182,66,64,58,69,52,50,70,42,52,55,42,42,40,54,32,44,46,56,58,45,46,61,65,48,32,25,39,20,40,48,40,59,33,41,39,0,0,0,0,0,0
Nicholas Sette,53,183,70,73,73,73,55,64,62,36,54,45,46,47,45,57,37,37,46,46,52,50,36,49,32,40,24,19,38,24,22,23,46,41,43,54,31,0,0,0,0,0,0
Tom Crawford,53,178,62,73,76,70,59,84,77,50,50,54,42,44,41,53,35,35,42,48,52,46,38,51,42,44,31,20,33,37,29,37,37,52,31,36,44,0,0,0,0,0,0
Maximilian Schlosser,53,180,75,0,44,33,0,40,34,40,22,33,0,6,6,17,7,7,13,0,30,10,11,25,28,14,0,10,10,8,12,11,0,75,27,48,25,60,54,52,44,53,49
Mario Schragl,53,189,83,0,29,32,0,31,33,46,15,24,0,9,8,13,7,6,14,0,26,13,12,17,15,11,0,11,10,12,11,12,0,56,27,58,22,57,56,52,29,53,48
Janis Hanek,53,179,67,62,64,60,54,67,71,49,55,38,44,42,41,50,46,39,38,50,51,36,37,59,56,41,44,48,37,43,44,42,44,53,54,40,39,0,0,0,0,0,0
Nico Ochojski,53,182,72,58,61,56,47,57,64,42,49,38,33,34,31,48,25,26,36,48,47,41,36,54,53,34,51,49,42,50,53,56,57,72,53,55,62,0,0,0,0,0,0
Leonard Langhans,53,168,58,70,75,65,60,79,92,39,56,42,49,44,51,54,40,43,51,44,45,50,38,45,38,39,26,23,26,30,24,26,35,83,39,30,31,0,0,0,0,0,0
Lukas Sedlak,53,187,79,0,18,30,0,22,17,47,18,29,0,5,8,14,7,8,17,0,33,12,12,24,20,14,0,15,8,7,12,7,0,52,25,57,25,52,58,51,18,53,49
Jannik Hoormann,53,185,75,55,55,55,35,66,63,42,31,38,25,26,23,33,20,25,33,33,29,26,28,41,32,24,52,46,53,52,54,57,62,76,59,67,50,0,0,0,0,0,0
Simon Haubrock,53,186,76,57,59,55,34,63,66,42,32,39,26,28,22,37,22,25,29,34,33,28,25,40,30,34,53,47,48,54,57,53,59,79,58,64,44,0,0,0,0,0,0
Karol Jaksik,53,185,72,61,68,55,49,54,60,55,45,37,29,35,31,24,26,31,41,36,31,47,29,34,35,36,54,56,46,52,57,54,54,62,56,52,55,0,0,0,0,0,0
Sascha Heil,53,184,72,62,60,63,32,64,61,44,28,41,24,27,17,41,21,22,36,28,26,28,26,32,22,31,55,55,45,51,60,61,56,58,60,55,51,0,0,0,0,0,0
Philippos Selkos,53,183,70,70,70,70,57,69,64,53,52,42,53,42,54,53,52,47,63,42,50,29,28,46,40,48,18,15,44,16,15,17,49,59,51,49,43,0,0,0,0,0,0
Federico Nicastro,53,183,78,0,18,16,0,25,46,38,13,46,0,5,9,23,9,6,12,0,40,14,14,29,27,14,0,10,14,8,13,14,0,57,30,55,26,51,52,53,18,58,58
Adrian Klimczak,53,183,68,61,69,55,50,62,62,55,34,42,28,44,24,29,26,32,46,39,45,48,31,35,31,34,54,50,42,54,58,61,48,59,50,43,56,0,0,0,0,0,0
Dariusz Szczerbal,53,191,81,0,19,18,0,31,31,44,28,48,0,11,9,21,11,12,21,0,29,12,16,24,21,14,0,10,18,18,19,17,0,42,19,61,24,61,56,49,19,51,47
Ethan Erhahon,53,173,64,62,59,64,55,58,81,55,56,43,39,56,31,54,36,33,46,49,46,38,33,58,56,37,45,42,47,46,44,49,49,55,61,39,59,0,0,0,0,0,0
Kornel Kordas,53,182,72,74,76,73,52,61,67,56,48,35,26,50,24,22,23,30,37,41,38,50,31,40,39,32,47,50,42,43,50,48,55,57,57,56,48,0,0,0,0,0,0
Loïc Jacot,53,190,85,0,23,16,0,23,24,45,12,45,0,4,8,24,7,6,19,0,27,10,10,15,28,14,0,11,12,8,12,11,0,31,20,61,20,58,57,51,23,55,47
David Bumberger,53,185,75,59,64,55,34,41,58,45,31,44,27,22,21,42,24,23,38,29,31,27,29,28,31,28,55,55,48,54,59,56,56,69,58,57,49,0,0,0,0,0,0
Artur Piróg,53,181,73,69,63,73,57,61,67,48,55,50,47,51,48,59,33,45,45,54,54,50,47,58,56,51,35,23,40,23,48,52,53,52,51,56,46,0,0,0,0,0,0
Mateusz ?yro,53,187,78,59,62,57,30,46,51,51,29,39,23,24,19,33,18,31,37,32,29,28,31,37,34,28,52,54,52,45,58,55,61,65,60,66,47,0,0,0,0,0,0
Kalvin Lumbombo-Kalala,53,184,79,69,72,67,57,64,65,49,49,51,51,48,54,48,49,49,48,40,47,32,29,45,31,46,20,11,46,17,20,18,58,52,57,60,54,0,0,0,0,0,0
Jan-Christoph Bartels,53,187,80,0,29,18,0,22,32,45,17,37,0,5,9,19,6,5,11,0,22,12,12,27,18,10,0,11,11,7,11,14,0,42,17,58,28,57,50,52,29,51,53
Donovan Makoma,53,185,78,64,61,66,51,53,56,50,53,39,44,51,41,48,47,35,37,49,47,41,34,56,55,37,43,46,44,43,40,45,63,62,69,62,56,0,0,0,0,0,0
Dexter Walters,53,178,75,69,69,69,55,55,60,51,56,45,38,43,34,45,35,41,45,47,51,49,33,47,43,41,28,24,33,22,33,33,41,43,46,43,30,0,0,0,0,0,0
Ibrahim Al Otaibi,53,173,60,67,68,67,60,74,69,46,55,50,41,47,39,52,35,42,41,56,57,51,43,64,55,40,33,24,37,32,39,35,43,51,41,44,43,0,0,0,0,0,0
Monther Al Nakhli,53,172,63,71,68,74,58,82,83,37,57,47,40,42,41,42,33,38,43,49,45,54,43,51,45,51,23,16,37,19,26,27,37,43,46,37,26,0,0,0,0,0,0
Waleed Khaled Al Enezi,53,175,66,61,69,55,48,59,77,49,37,37,33,37,34,30,32,30,36,38,34,47,34,36,37,31,52,52,40,46,58,59,50,59,61,42,54,0,0,0,0,0,0
Micha? Ozga,53,181,70,63,64,62,37,55,66,50,31,44,25,21,23,33,17,26,40,40,31,31,27,51,50,26,53,55,48,51,54,56,52,69,55,52,45,0,0,0,0,0,0
Kamil Broda,53,190,85,0,20,31,0,32,29,40,14,37,0,4,8,20,5,7,14,0,26,11,14,29,15,11,0,7,13,8,11,12,0,37,17,56,21,59,58,51,20,53,45
Dawid Pakulski,53,174,66,63,62,64,62,64,72,49,60,55,43,49,42,54,33,43,44,54,50,46,43,59,62,44,39,23,41,42,42,48,42,54,45,41,40,0,0,0,0,0,0
Abdullah Al Meqran,53,176,71,53,52,54,52,55,79,49,55,44,54,50,60,46,53,35,63,43,46,36,30,50,36,39,21,15,57,17,19,14,47,61,59,46,30,0,0,0,0,0,0
Muhannad Al Shudukhi,53,170,54,69,68,69,58,51,91,39,60,48,43,41,42,51,35,42,54,46,42,46,34,51,43,41,24,16,33,28,20,28,39,40,48,38,28,0,0,0,0,0,0
Hani Al Sibyani,53,175,70,66,68,65,50,75,75,53,42,36,23,38,21,21,23,20,35,34,33,43,30,35,22,32,50,50,46,50,52,52,61,64,68,47,86,0,0,0,0,0,0
Yahya Al Qarni,53,167,57,58,56,60,49,58,93,49,48,46,39,43,35,46,39,35,41,54,49,43,43,63,58,50,49,50,38,50,49,57,45,55,48,37,61,0,0,0,0,0,0
Oscar Jonsson,52,186,79,0,48,44,0,38,57,50,18,33,0,20,16,22,12,20,22,0,23,17,13,25,21,13,0,22,12,13,14,18,0,52,44,57,24,56,58,47,48,51,44
Kazune Kubota,52,170,62,78,76,80,56,77,86,46,62,47,32,27,29,45,27,31,38,46,43,40,34,53,50,31,51,52,44,46,59,48,45,72,42,39,59,0,0,0,0,0,0
Jakub Miszczuk,52,186,76,0,38,31,0,32,37,55,20,22,0,11,11,13,8,14,22,0,24,11,24,51,45,12,0,22,14,15,19,17,0,51,28,52,37,52,51,50,38,51,48
Naoya Senoo,52,172,60,68,67,68,58,78,78,51,59,57,47,41,50,48,45,36,46,44,47,41,36,42,45,59,36,34,38,40,33,35,40,61,47,34,42,0,0,0,0,0,0
Gabriel Meli,52,188,75,0,28,31,0,38,34,33,12,49,0,7,7,21,7,7,18,0,35,14,14,14,21,13,0,11,12,19,11,11,0,44,18,53,28,52,56,54,28,55,49
Kasper Lunding,52,175,69,69,70,68,57,67,79,53,52,43,41,49,41,49,34,37,33,43,43,50,30,41,40,42,26,21,33,22,28,36,42,79,47,37,41,0,0,0,0,0,0
Tim Möller,52,180,77,70,72,68,53,71,68,40,50,40,43,44,42,53,37,36,47,44,43,48,34,47,39,35,29,16,36,37,30,25,57,61,72,60,29,0,0,0,0,0,0
Izer Aliu,52,180,70,66,69,63,59,64,79,49,57,45,36,49,31,38,39,41,33,48,51,36,42,55,49,43,37,38,25,42,34,38,44,38,60,42,28,0,0,0,0,0,0
Aaron Comrie,52,181,65,58,63,53,50,54,67,55,37,34,30,51,27,31,30,31,38,36,40,49,28,29,31,31,53,51,41,52,58,57,52,66,61,44,55,0,0,0,0,0,0
Joe Iaciofano,52,178,64,73,76,71,55,59,77,53,50,48,49,49,51,53,41,46,51,41,47,34,33,46,31,43,18,18,37,20,12,12,43,65,54,40,32,0,0,0,0,0,0
Ayaki Suzuki,52,184,80,0,27,31,0,21,49,36,16,31,0,7,9,19,8,8,18,0,23,11,10,27,16,12,0,7,11,13,10,14,0,59,26,44,22,49,58,51,27,58,52
