player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Daniel Bohl,66,63,79,84,55,60,64,53,45,63,56,43,54,59,48,54,65,54,57,63,50,60,57,55,89,91,60,80,def_ball_winners
Conor McAleny,72,76,77,80,66,64,50,60,63,67,65,64,65,49,64,58,67,50,64,24,45,24,17,17,34,48,46,54,aerial_ball_skiller
Ashley Hunter,74,71,68,61,61,63,45,59,64,56,59,51,57,60,53,59,60,43,55,28,49,24,40,38,63,55,57,30,aerial_ball_skiller
Ashley Eastham,59,39,64,44,59,45,55,15,15,35,22,18,37,44,35,24,49,43,31,53,61,56,64,69,80,74,81,64,strong_defensive_minded
Cian Bolger,60,38,31,29,47,45,43,24,32,51,35,23,50,43,18,28,45,37,22,56,68,58,63,65,70,54,83,66,strong_defensive_minded
Wes Burns,91,90,61,72,58,62,51,56,62,62,51,48,63,53,61,46,56,56,46,20,59,24,36,34,74,70,62,38,aerial_ball_skiller
Hussein Abdul Ghani,48,52,67,68,63,64,67,64,43,65,63,43,60,69,71,69,67,70,69,65,61,62,66,63,69,49,72,92,all_rounders_passers
Max Wegner,76,68,73,81,56,61,54,57,60,71,60,58,62,45,42,36,54,46,59,21,62,37,26,20,80,80,77,64,aerial_ball_skiller
Mohammed Saed Al Dhaw,70,70,72,75,58,61,59,62,60,64,57,54,45,58,54,44,62,57,45,34,44,55,30,35,59,70,43,43,aerial_ball_skiller
Paul Green,58,56,70,80,62,62,63,54,53,66,58,52,64,63,61,55,64,63,48,60,56,58,63,62,76,79,66,72,def_ball_winners
Katsuya Nagato,74,70,64,79,46,61,54,60,41,56,24,22,36,60,73,54,61,58,62,62,36,57,65,61,72,76,57,54,def_ball_winners
Shaun Miller,80,78,86,90,61,64,60,57,64,63,54,57,58,58,36,45,44,40,37,24,55,40,20,15,62,77,68,36,aerial_ball_skiller
Ko Itakura,73,75,63,49,55,65,52,41,16,64,24,24,38,49,30,40,66,64,30,58,65,54,63,58,77,62,72,64,strong_defensive_minded
Shingo Tomita,51,50,73,82,70,65,51,44,32,41,36,27,41,59,59,31,71,60,33,72,44,64,66,64,68,74,54,61,def_ball_winners
Shinya Yajima,71,69,69,79,60,64,58,56,46,68,64,49,64,61,61,55,69,65,52,39,39,39,48,43,70,77,56,54,technical_finishing_attackers
Elliott Frear,85,81,91,91,51,60,53,56,49,42,50,37,49,54,67,45,56,52,50,35,23,36,40,38,81,69,34,36,aerial_ball_skiller
Carl McHugh,66,58,73,77,61,64,73,48,42,55,53,42,60,60,57,61,66,63,60,64,64,66,66,61,83,84,79,74,def_ball_winners
Matt Green,81,85,77,70,57,56,56,64,61,62,57,56,67,54,51,51,51,49,49,39,54,53,26,31,58,89,71,55,aerial_ball_skiller
Shay McCartan,91,88,79,77,62,59,62,62,58,62,59,52,59,58,56,68,58,58,70,26,49,41,26,22,64,73,59,52,technical_finishing_attackers
Dylan Connolly,93,92,84,78,53,59,54,57,58,54,52,49,55,54,58,56,58,48,53,31,49,32,25,20,35,56,62,48,aerial_ball_skiller
Dane Massey,58,57,71,54,62,58,62,61,50,56,58,50,50,59,62,67,63,58,60,60,62,63,63,61,79,75,72,68,def_ball_winners
Mathias Nielsen,55,58,63,60,58,60,58,40,40,55,39,36,37,38,55,55,58,57,55,61,62,61,60,59,70,66,75,63,def_ball_winners
Sammy Skytte,57,60,49,47,65,63,66,52,54,68,63,42,40,61,45,30,64,61,55,63,60,66,63,52,54,67,87,67,def_ball_winners
Thomas Kortegaard,63,59,65,75,58,60,59,61,55,66,60,63,47,54,64,60,63,60,64,60,55,66,63,62,58,62,61,59,def_ball_winners
Cezary Stefanczyk,68,70,61,63,63,62,58,44,33,50,54,41,27,51,67,66,63,64,49,63,51,61,67,63,81,34,70,63,def_ball_winners
Oskar Zawada,60,54,57,49,49,65,46,58,68,67,56,58,59,51,41,39,51,34,53,22,65,20,23,22,53,64,80,40,aerial_ball_skiller
Oliver Berg,68,69,67,70,57,63,61,59,59,70,64,41,49,61,59,40,65,57,54,57,42,45,55,48,55,87,61,40,def_ball_winners
Joe Bunney,68,70,49,28,51,58,50,61,60,60,54,36,61,52,72,68,62,56,71,57,65,51,62,60,81,73,72,68,def_ball_winners
Armand Gnanduillet,65,69,71,36,49,54,43,54,59,75,65,60,59,38,40,62,44,40,51,20,70,16,31,37,65,59,89,81,aerial_ball_skiller
Nathan Delfouneso,64,71,76,69,58,63,57,65,60,63,59,61,59,61,54,36,64,48,61,19,67,28,22,15,73,57,66,27,aerial_ball_skiller
Mirco Born,86,82,77,74,63,59,54,61,62,63,55,53,51,49,59,36,59,41,45,21,56,31,24,26,71,45,56,57,aerial_ball_skiller
Luka Tankulic,71,70,74,66,60,61,57,59,59,64,59,59,45,49,38,53,58,36,44,14,63,34,32,22,61,69,73,44,aerial_ball_skiller
Steffen Puttkammer,61,46,42,58,64,55,68,27,19,39,16,27,34,38,21,27,62,60,29,66,65,62,63,57,70,67,81,68,strong_defensive_minded
Martin Rasner,68,63,72,73,61,66,60,53,56,70,64,63,48,51,54,45,64,63,46,60,49,58,62,60,62,74,56,53,def_ball_winners
Arthur Gnahoua,79,83,86,79,62,65,69,52,58,64,58,56,56,60,47,27,62,51,49,20,53,24,24,21,66,66,88,45,aerial_ball_skiller
Lee Angol,80,84,73,70,55,58,56,58,62,65,55,53,65,57,52,61,58,49,58,30,58,30,23,24,80,76,69,42,aerial_ball_skiller
Ryan Haynes,76,80,71,64,55,60,58,60,58,46,44,42,53,59,65,61,54,57,67,59,50,58,61,59,59,71,53,62,def_ball_winners
Lenell John-Lewis,69,73,68,72,55,62,54,68,58,66,41,47,62,48,54,21,58,44,24,36,55,22,25,18,47,59,84,59,aerial_ball_skiller
Doug Loft,44,51,72,63,70,61,57,54,58,70,62,59,63,61,59,62,63,63,65,62,55,59,58,57,72,65,73,70,all_rounders_passers
Shaun Donnellan,60,55,66,68,51,57,50,47,33,55,45,28,43,48,39,34,58,56,46,61,63,62,63,62,73,71,74,59,def_ball_winners
Kevin Toner,55,56,47,53,52,41,45,27,29,49,31,29,39,36,33,37,52,44,36,58,61,60,64,65,68,68,75,75,strong_defensive_minded
Jimmy Keohane,77,76,68,55,46,63,52,59,55,53,57,52,56,63,51,49,61,57,55,48,44,46,52,48,51,63,55,56,def_ball_winners
Shane Griffin,63,77,71,69,57,59,51,51,32,28,26,31,42,40,60,32,59,54,34,61,52,53,68,65,59,64,57,53,strong_defensive_minded
Gearóid Morrissey,51,50,48,50,59,65,58,58,54,63,61,31,50,59,53,55,67,64,54,59,50,56,62,58,46,61,69,56,def_ball_winners
Karl Sheppard,86,86,76,59,55,59,50,58,54,55,55,53,63,58,58,33,57,47,42,17,58,34,12,16,79,69,74,55,aerial_ball_skiller
Enric Vallès Prat,66,63,58,56,55,66,56,56,57,74,60,50,67,59,65,65,64,62,64,57,45,51,60,53,74,73,72,66,all_rounders_passers
Pontus Engblom,67,72,73,63,63,61,56,66,61,62,46,55,64,57,48,49,58,41,48,23,59,26,23,22,67,74,68,64,aerial_ball_skiller
Pau Morer Vicente,79,74,90,91,55,63,56,53,53,66,54,57,56,54,55,47,60,56,52,53,51,48,61,54,79,80,52,79,def_ball_winners
Erik Mjelde,62,61,73,70,63,66,70,64,61,74,65,67,71,58,63,70,64,56,60,57,67,56,54,52,84,72,66,49,all_rounders_passers
Håvard Storbæk,51,58,67,73,63,66,62,61,61,68,68,66,49,61,65,68,62,57,63,56,58,58,55,49,75,70,64,67,all_rounders_passers
Victor Demba Bindia,81,81,77,90,59,59,55,52,34,64,49,53,31,53,58,51,59,52,38,58,45,60,56,55,88,79,66,68,def_ball_winners
Barry Corr,59,47,56,48,68,59,64,66,66,62,51,51,67,56,30,55,55,40,33,39,68,43,30,25,72,51,79,84,aerial_ball_skiller
Reggie Lambe,80,81,77,81,58,59,52,62,54,58,56,56,52,59,60,55,56,53,54,51,31,39,50,40,59,62,73,52,aerial_ball_skiller
Sultan Ghaniman,49,59,47,58,57,44,44,22,21,34,20,28,35,32,33,22,46,27,23,55,63,57,65,59,85,74,80,68,strong_defensive_minded
Ajay Leitch-Smith,79,77,79,76,60,60,61,67,61,58,56,51,51,58,49,24,55,48,55,27,57,44,30,26,79,73,62,49,aerial_ball_skiller
Farrend Rawson,57,59,56,59,49,51,55,26,21,38,25,23,31,33,34,24,51,46,26,61,65,61,64,62,69,71,78,62,strong_defensive_minded
Liam McAlinden,79,78,59,57,58,59,60,61,63,60,57,57,61,43,47,44,50,40,34,17,61,18,12,21,65,66,68,40,aerial_ball_skiller
Bayron Saavedra,70,77,66,67,55,59,53,35,34,40,33,25,35,38,62,27,59,52,31,56,44,64,67,65,67,59,62,64,strong_defensive_minded
Christoffer Aasbak,67,65,59,66,60,62,62,53,41,77,55,47,45,62,70,66,58,52,69,63,47,62,59,55,59,71,76,69,def_ball_winners
Sverre Økland,63,52,72,63,60,71,69,59,39,60,57,48,61,60,57,59,64,61,38,53,40,42,39,37,33,77,58,21,aerial_ball_skiller
Amidou Diop,63,74,56,55,64,66,63,59,56,64,62,59,56,62,57,56,64,59,62,54,48,52,58,49,30,60,71,66,def_ball_winners
Joel Byrom,44,39,66,61,59,62,59,59,52,62,62,50,64,66,63,65,66,64,65,55,49,40,57,55,77,68,71,54,def_ball_winners
Michael Timlin,50,62,66,66,63,61,62,48,50,60,60,53,42,64,57,50,64,63,45,60,52,48,61,60,78,77,72,82,def_ball_winners
Kurtis Guthrie,74,67,63,62,52,61,54,60,64,64,54,49,63,52,47,27,62,56,45,36,62,29,48,42,70,61,68,37,aerial_ball_skiller
Rhys McCabe,72,74,78,72,60,62,68,56,46,65,60,60,60,65,60,60,64,64,61,55,45,48,60,56,82,76,63,62,all_rounders_passers
Ronan Finn,65,66,68,55,57,62,63,56,58,62,63,54,58,65,58,57,66,64,53,52,55,57,53,51,61,70,65,68,def_ball_winners
Lee Grace,55,64,58,50,49,58,62,20,25,35,22,20,31,32,22,25,60,54,29,54,61,64,66,61,73,61,75,57,strong_defensive_minded
Patrick Pflücke,75,68,85,88,56,66,48,52,57,55,53,59,63,56,54,65,63,53,63,21,31,40,21,11,53,46,33,34,aerial_ball_skiller
Tunahan Cicek,77,81,67,58,57,64,46,56,65,64,57,63,53,39,54,55,56,55,49,41,57,24,36,39,69,62,59,50,aerial_ball_skiller
Stanley Aborah,68,65,75,83,59,63,70,46,49,62,60,59,50,66,57,63,65,58,63,65,54,47,61,59,81,78,66,72,all_rounders_passers
Mads Greve,44,52,34,39,62,52,55,36,27,44,25,24,46,40,20,34,56,56,24,59,62,65,63,59,44,65,79,53,strong_defensive_minded
Emmanuel Oti Essigba,91,91,90,89,68,64,48,54,54,72,57,67,65,55,53,50,52,48,63,32,57,33,35,32,82,69,45,38,aerial_ball_skiller
Jesper Lauridsen,74,76,68,66,61,63,62,62,42,57,40,44,38,56,61,56,61,57,65,65,48,57,61,53,68,75,63,56,def_ball_winners
Espen Børufsen,75,55,61,73,52,68,62,64,60,76,65,53,24,67,65,64,59,55,64,51,63,42,51,43,70,81,77,61,technical_finishing_attackers
Ibrahim Soumaoro,67,74,70,58,55,64,55,46,32,63,39,33,44,61,39,33,68,63,49,57,58,55,63,63,68,68,70,68,def_ball_winners
Connor Jennings,75,80,76,62,54,61,62,58,64,68,62,38,60,59,70,40,54,58,50,17,56,32,38,23,60,59,66,32,aerial_ball_skiller
Zakaria Sanogo,91,91,80,88,58,60,50,61,61,67,54,50,48,58,56,41,57,50,48,28,34,41,32,24,41,65,40,35,aerial_ball_skiller
Christoph Freitag,46,53,63,57,65,59,58,56,32,65,56,29,24,58,46,23,65,61,42,60,51,53,62,54,49,63,77,71,def_ball_winners
Matthias Maak,34,62,57,30,57,51,54,37,26,33,41,40,20,49,39,23,53,58,39,62,58,55,62,63,53,62,88,66,strong_defensive_minded
Adam Eckersley,68,69,60,59,63,60,61,46,39,63,60,49,41,51,59,44,59,54,52,60,55,61,61,60,79,74,75,71,def_ball_winners
Hilal Ben Moussa,72,69,72,67,66,68,68,59,56,48,56,59,62,69,63,60,63,55,66,45,38,50,49,48,69,67,62,46,technical_finishing_attackers
Jianbin Li,64,64,62,63,63,40,49,44,19,21,23,21,28,31,37,30,50,42,35,59,54,56,65,63,77,80,74,78,strong_defensive_minded
Adam Kokoszka,68,61,68,59,59,49,60,30,31,63,28,42,44,46,35,24,47,40,37,61,62,52,63,59,67,62,77,78,strong_defensive_minded
Mourad Satli,58,65,57,54,60,60,64,58,32,59,34,30,43,47,62,42,62,60,39,59,66,61,64,62,64,63,73,73,def_ball_winners
Jae Myung Lee,83,80,61,71,60,58,55,56,17,20,14,21,41,45,56,40,62,57,39,54,55,45,61,60,56,87,69,66,strong_defensive_minded
Ki Jong Bae,67,77,44,74,61,66,56,60,64,66,58,63,68,62,65,59,61,57,55,46,61,32,25,28,71,54,68,64,technical_finishing_attackers
Ji Hoon Yu,72,79,64,79,63,43,58,60,35,33,23,25,37,57,56,63,59,25,60,57,52,59,68,60,72,82,45,62,def_ball_winners
Moses Opondo,70,77,77,81,59,66,48,59,58,61,55,51,58,57,30,35,63,60,50,56,41,57,55,50,63,84,68,39,def_ball_winners
Gustav Sandberg Magnusson,58,59,59,66,64,56,54,53,56,59,61,56,47,55,56,38,57,58,56,60,65,62,58,57,63,90,73,82,def_ball_winners
Kasper Povlsen,61,57,58,67,61,65,64,40,38,60,64,51,53,35,55,52,61,56,51,56,52,62,65,61,63,86,70,65,def_ball_winners
Chi Zhang,68,64,60,52,62,63,58,60,58,54,45,45,34,62,65,38,65,58,42,55,54,58,59,48,55,69,67,58,def_ball_winners
Shi Tang,74,92,70,74,65,60,52,51,53,67,64,60,60,51,65,60,56,51,68,24,55,34,25,21,54,72,54,42,aerial_ball_skiller
Jossymar Gómez,75,74,74,75,65,58,65,67,42,69,67,40,49,58,63,60,62,54,58,62,53,59,62,63,73,83,61,68,def_ball_winners
Takashi Kanai,60,69,63,74,46,68,47,21,58,62,56,49,33,25,68,44,65,60,69,51,44,63,65,61,71,77,70,41,def_ball_winners
Kazuki Kushibiki,61,63,55,66,64,47,43,36,25,41,23,34,35,28,45,27,44,35,27,58,61,62,64,60,73,62,75,67,strong_defensive_minded
Enrico Bearzotti,65,67,69,66,57,68,66,65,55,55,50,32,48,54,67,45,58,41,40,16,55,45,59,60,63,44,54,44,aerial_ball_skiller
Sari Amro,76,76,68,72,59,54,49,55,48,50,46,42,51,58,64,47,63,62,55,60,52,55,59,58,81,74,69,61,def_ball_winners
Ali Al Nemer,73,71,70,78,55,62,47,56,52,52,56,38,56,61,55,49,67,60,58,37,47,37,35,33,58,64,57,38,aerial_ball_skiller
Zhizhao Chen,80,71,70,89,65,67,50,67,62,66,68,37,47,60,37,68,62,57,68,52,37,63,49,25,81,59,34,29,technical_finishing_attackers
Yuhei Tokunaga,51,44,66,56,63,60,65,46,50,56,44,47,51,47,63,46,60,62,44,64,57,61,61,61,60,72,79,58,def_ball_winners
Keita Nakamura,67,68,61,61,64,68,62,57,57,56,60,57,45,60,59,41,63,60,51,38,60,30,38,32,65,66,63,54,aerial_ball_skiller
Kornel Osyra,68,65,46,56,59,56,60,31,55,41,35,55,44,43,26,31,59,57,23,62,61,59,64,61,70,73,76,55,strong_defensive_minded
Rodrigo Contreras,62,64,65,63,59,59,54,71,64,63,64,48,43,51,34,36,54,42,45,36,55,32,25,21,60,69,80,35,aerial_ball_skiller
Hardy Cavero,60,64,57,54,51,63,64,25,24,38,22,20,39,31,28,31,48,46,23,58,63,62,66,64,74,74,77,42,strong_defensive_minded
Gang Wang,72,71,65,47,64,55,67,41,23,63,45,35,36,51,65,58,59,60,58,62,62,56,64,55,68,70,84,60,def_ball_winners
Víctor Retamal,69,72,64,79,59,61,52,54,33,35,35,41,41,49,62,29,62,59,54,58,58,62,60,62,63,65,56,53,def_ball_winners
Felipe Salinas,38,41,51,53,50,49,73,26,24,53,24,27,33,29,21,22,46,46,24,55,65,64,67,63,73,65,80,62,strong_defensive_minded
Yerson Opazo,68,63,67,75,65,64,47,59,45,70,69,11,68,48,71,70,56,63,65,71,45,64,55,47,45,76,61,73,def_ball_winners
Antony Otero,72,72,66,72,49,64,67,64,65,58,55,48,61,65,34,27,56,49,46,26,64,33,31,23,57,53,66,66,aerial_ball_skiller
Camilo Melivilú,67,73,67,60,48,57,62,60,64,64,59,54,55,49,34,35,63,59,56,19,61,17,18,18,60,53,78,45,aerial_ball_skiller
Wilmar Jordán,58,51,64,58,61,61,60,56,64,72,52,58,56,65,48,47,55,59,60,53,63,35,22,12,31,63,74,34,aerial_ball_skiller
Luis Casanova,36,46,31,58,61,44,55,35,29,53,42,34,52,36,44,35,62,48,40,55,67,55,67,63,50,56,74,67,strong_defensive_minded
Jaime Soto,76,74,72,77,54,59,49,57,29,48,33,33,49,42,68,42,58,47,35,55,45,55,65,63,64,66,65,61,def_ball_winners
Hejing Zhao,74,50,60,46,63,63,50,43,29,23,28,29,39,39,64,34,64,56,53,58,61,57,66,64,48,67,73,56,strong_defensive_minded
Zhunyi Gao,63,65,73,40,61,45,55,40,35,58,53,47,63,40,59,49,58,62,43,62,60,64,64,58,63,68,76,55,def_ball_winners
Zheng Lang,54,53,52,43,64,43,48,31,23,30,26,36,24,44,26,13,40,26,15,63,64,62,64,46,70,59,76,73,strong_defensive_minded
Smajl Suljevic,44,49,61,55,58,64,62,54,46,62,59,39,54,67,53,48,66,67,56,50,48,49,48,48,35,69,82,45,def_ball_winners
Abdulwahab Jafar,89,82,80,77,60,64,50,61,52,60,56,48,46,47,61,45,53,54,51,53,41,44,48,45,40,51,64,47,aerial_ball_skiller
Hiroki Akino,71,72,56,70,56,64,47,25,39,42,73,31,43,56,61,61,58,73,74,62,48,51,60,54,77,85,61,57,def_ball_winners
Takuya Okamoto,72,75,75,67,57,54,52,42,37,48,32,25,30,38,42,21,47,45,24,57,60,60,65,64,80,72,75,57,strong_defensive_minded
Antoine Rabillard,65,66,58,74,58,66,46,53,72,55,58,62,72,48,53,41,55,47,52,17,68,28,22,20,74,55,57,31,aerial_ball_skiller
Markus Ziereis,70,74,67,56,59,63,52,63,64,61,52,62,61,49,49,38,56,43,58,26,59,18,18,15,70,71,70,55,aerial_ball_skiller
Benjamin Kindsvater,75,77,72,77,63,63,51,58,58,56,52,46,52,55,59,56,58,54,47,21,31,41,27,21,57,66,45,48,aerial_ball_skiller
Alessandro Abruscia,76,74,70,70,49,65,64,60,57,62,65,53,57,55,49,62,59,63,65,48,37,38,28,34,71,66,57,49,technical_finishing_attackers
Jae Soo Choi,68,51,64,74,63,63,45,61,59,46,62,42,67,65,67,73,73,61,74,62,66,42,67,64,77,53,54,67,all_rounders_passers
Gary MacKenzie,33,41,44,41,56,46,52,24,23,43,22,33,46,39,20,37,52,42,22,58,63,60,61,58,53,60,91,65,strong_defensive_minded
Thomas Jacobsen,62,61,62,62,59,64,62,52,43,66,52,44,40,41,63,33,63,57,45,59,61,61,61,62,62,64,68,60,def_ball_winners
David Williams,78,78,76,79,60,60,50,64,62,65,60,60,66,55,51,59,57,49,41,37,53,38,37,31,42,68,59,62,aerial_ball_skiller
Jakub Mare,68,67,76,64,56,68,62,61,62,58,60,61,64,62,64,57,61,57,52,53,54,25,34,36,67,67,72,71,technical_finishing_attackers
Marvin Bartley,61,63,77,66,66,61,59,54,45,49,41,52,41,61,53,31,63,59,44,70,55,68,68,64,69,79,85,80,def_ball_winners
Ryan Flynn,71,65,75,81,63,66,60,58,50,61,60,48,58,64,68,62,62,62,66,58,42,56,59,51,77,70,56,50,def_ball_winners
Exequiel Benavidez,52,55,56,65,66,67,66,43,40,31,33,33,67,63,58,66,71,70,70,58,39,66,59,53,55,53,71,65,def_ball_winners
Mike Gomes,71,73,65,59,61,62,46,65,51,57,46,47,53,50,56,47,60,53,52,58,55,59,63,60,66,75,72,57,def_ball_winners
Robin Nilsson,64,61,65,63,62,63,63,49,40,55,53,46,49,61,56,43,65,62,59,67,56,63,62,59,61,76,74,81,def_ball_winners
Tim Kruse,33,36,30,49,63,37,73,44,35,55,40,28,50,55,39,35,52,49,30,69,66,71,69,69,55,69,79,80,strong_defensive_minded
Jasmin Sudi?,47,48,32,47,56,55,52,24,17,51,25,23,23,45,26,27,53,53,22,59,62,60,60,57,39,42,81,81,strong_defensive_minded
Michal Janota,70,71,82,79,68,60,69,54,61,65,65,62,56,53,56,64,64,64,70,32,59,42,36,40,55,70,70,66,technical_finishing_attackers
Bart?omiej Babiarz,78,74,81,90,63,59,67,54,50,56,57,59,51,59,61,55,65,59,59,61,54,63,65,63,76,67,41,75,def_ball_winners
Lin Wang,79,68,74,70,68,45,53,40,32,35,46,30,43,53,70,45,57,60,58,61,52,53,59,53,56,88,75,70,def_ball_winners
Lucas Musculus,72,64,72,70,61,62,62,63,67,61,57,60,63,46,37,54,48,38,57,24,58,26,20,22,42,46,72,37,aerial_ball_skiller
Steven Saunders,72,71,70,60,66,59,65,22,34,15,12,13,34,43,45,15,53,43,35,63,61,64,66,62,81,70,73,68,strong_defensive_minded
Yoann Arquin,77,79,58,51,58,61,50,59,57,61,55,59,46,52,53,52,57,50,53,24,61,22,22,21,63,69,82,59,aerial_ball_skiller
Manfred Gollner,60,63,56,59,53,48,71,27,18,28,29,10,17,37,46,21,53,40,13,58,57,66,64,63,59,70,70,69,strong_defensive_minded
Oumare Tounkara,82,82,65,57,61,52,53,59,63,62,53,55,43,48,44,55,51,49,44,50,62,26,29,34,54,77,84,65,aerial_ball_skiller
Nicolas Jüllich,67,64,73,70,64,64,62,54,53,53,55,41,51,57,47,49,67,62,56,63,46,46,47,49,69,73,64,48,def_ball_winners
Robin Jansson,60,62,54,54,50,59,55,31,24,32,28,33,35,38,40,20,64,62,37,58,59,60,63,60,53,57,79,60,strong_defensive_minded
Javier Bonilla Sevillano,72,71,77,72,63,57,46,53,26,52,28,36,48,51,62,39,54,53,54,58,44,63,62,66,59,61,57,46,def_ball_winners
Bruno Miguel Carvalho Andrade,83,80,86,76,55,59,61,55,57,55,51,50,60,57,54,54,62,61,60,32,45,51,46,46,47,68,49,48,aerial_ball_skiller
Rubén Bentancourt,68,75,62,63,62,64,59,58,63,58,55,51,64,47,52,50,57,32,46,13,62,35,14,12,68,62,72,28,aerial_ball_skiller
Ollie Norburn,72,75,73,68,53,63,69,55,55,61,64,45,47,63,52,56,64,67,61,46,55,49,57,52,65,76,75,73,def_ball_winners
Dolly Doningos Menga,85,85,76,71,61,63,63,53,58,66,57,59,55,46,56,38,57,43,44,54,56,46,51,50,78,51,73,80,def_ball_winners
Bryan Gaul,51,59,56,39,63,58,67,39,29,59,28,26,36,43,52,23,62,48,40,62,67,66,66,61,36,62,86,71,strong_defensive_minded
Simon Andreas Larsen,52,61,30,37,57,58,60,23,22,46,26,28,42,47,38,28,58,51,30,60,65,55,62,62,66,62,78,63,strong_defensive_minded
Abdel Malik Hsissane,61,51,53,58,58,61,53,45,28,52,49,30,42,59,45,38,66,63,39,58,57,61,62,57,63,60,71,63,def_ball_winners
Frans Dhia Putros,72,68,71,71,69,59,57,55,58,69,51,35,36,55,53,64,56,54,55,50,61,62,62,59,70,69,66,73,def_ball_winners
Ismahil Akinade,71,80,53,55,53,59,53,55,62,69,53,57,51,53,46,29,53,34,38,42,60,25,45,42,66,71,89,54,aerial_ball_skiller
Mateusz Cichocki,61,61,55,61,49,59,47,27,24,33,18,26,35,30,24,24,63,52,31,61,60,62,64,65,73,65,71,50,strong_defensive_minded
Paul McGinn,77,76,71,70,59,59,58,57,36,59,61,42,43,57,58,34,60,56,48,59,51,60,59,62,74,70,59,58,def_ball_winners
Hee Seong Park,59,50,63,43,59,59,57,68,65,58,54,54,51,47,26,25,54,28,33,16,68,24,19,17,71,67,77,59,aerial_ball_skiller
René Klingenburg,54,55,62,50,62,66,51,60,64,67,62,60,56,58,54,40,65,58,43,56,61,51,58,51,57,64,69,66,def_ball_winners
Hoo Gwon Lee,66,68,77,68,60,63,56,63,45,58,34,43,45,63,56,38,65,61,33,61,49,66,57,56,69,72,68,68,def_ball_winners
Harold Gómez,63,65,72,71,59,54,56,47,47,57,50,38,49,34,59,40,58,51,54,60,52,58,67,67,71,72,65,57,def_ball_winners
Yílmar Filigrana,77,78,75,65,61,64,48,47,57,64,38,38,51,44,58,36,56,44,35,15,42,40,22,18,72,72,64,25,aerial_ball_skiller
Marcos Velásquez,54,48,49,63,57,46,53,29,24,37,35,21,32,31,25,22,56,70,22,56,70,60,66,61,74,75,74,56,strong_defensive_minded
Gino Alucema,74,74,67,66,54,61,63,53,32,36,39,21,39,31,50,29,65,54,23,63,51,62,65,59,68,74,71,70,strong_defensive_minded
Lucas Kruspzky,75,78,69,79,57,52,59,51,30,31,33,34,44,42,51,38,52,56,41,61,52,60,64,67,73,66,67,59,def_ball_winners
Ismael Quílez,71,70,81,78,57,58,59,46,29,33,30,32,49,38,54,37,36,33,39,73,49,62,66,70,82,64,60,59,strong_defensive_minded
Lucas Jensen,85,85,69,70,54,67,50,53,54,55,45,40,51,55,59,32,55,47,43,23,41,49,28,25,41,65,57,43,aerial_ball_skiller
Dino Islamovic,42,52,33,61,58,58,60,60,67,68,60,53,62,54,39,39,62,41,50,42,66,28,16,19,63,58,88,41,aerial_ball_skiller
Patrick Mainka,51,59,53,41,56,50,53,35,30,64,37,33,40,44,38,37,56,52,36,61,66,66,63,57,42,55,79,60,strong_defensive_minded
Joni Kauko,44,53,62,60,64,61,59,52,44,58,46,32,43,55,49,38,68,62,37,66,63,66,67,63,67,86,81,71,def_ball_winners
Rodrigo González,67,64,37,62,53,40,50,28,27,43,29,53,44,32,28,25,50,44,30,64,65,65,67,62,67,55,64,63,strong_defensive_minded
Andrés Flores,70,73,56,82,62,67,58,63,64,65,52,58,68,57,55,40,65,58,51,54,57,35,62,56,67,63,48,33,technical_finishing_attackers
Jorge Corrales,68,65,75,76,64,60,57,51,33,56,51,39,37,42,63,39,60,61,59,65,44,60,64,60,68,60,52,60,def_ball_winners
Carlos Calderón López,69,68,69,60,55,62,52,53,60,60,59,42,58,55,67,53,60,60,46,19,36,40,32,29,46,36,41,29,aerial_ball_skiller
Grégoire Lefebvre,66,66,73,77,60,62,58,63,54,56,45,41,45,59,61,40,68,61,48,56,51,55,61,60,65,71,40,59,def_ball_winners
Sebastián Herrera,71,72,70,69,64,64,55,60,64,60,45,47,61,57,35,27,58,39,31,21,57,20,22,24,63,64,67,32,aerial_ball_skiller
Jason Flores,74,76,78,90,60,59,58,62,63,61,45,41,65,53,62,38,55,52,57,25,51,37,12,13,65,63,31,27,aerial_ball_skiller
Tong Wang,76,81,69,67,55,54,45,56,58,55,18,52,28,63,64,32,65,57,32,57,54,62,58,63,52,67,70,55,def_ball_winners
Yuanyi Li,69,66,72,67,57,64,60,56,54,64,58,51,56,59,55,49,62,57,53,30,51,52,51,42,53,74,57,46,aerial_ball_skiller
Ernest Forgàs Pallarès,34,51,48,55,58,62,55,56,73,66,61,54,70,58,32,37,49,29,44,27,77,48,25,27,62,60,58,58,aerial_ball_skiller
Yunqiu Li,76,78,79,79,66,59,45,55,41,50,42,25,33,56,55,32,60,42,35,65,44,58,62,58,79,65,48,69,def_ball_winners
Gabriel Alanís,68,72,73,65,73,63,55,64,45,55,54,41,54,61,60,56,59,53,55,38,52,28,42,37,62,69,60,45,aerial_ball_skiller
Tiancheng Tan,71,77,64,73,65,61,44,68,65,62,47,38,58,55,27,33,51,33,37,27,60,31,18,16,63,65,46,26,aerial_ball_skiller
