player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Khaled Al Barakah,72,68,62,62,53,54,45,45,43,37,18,25,59,44,55,34,53,48,20,58,59,57,60,59,65,83,66,63,0
Marius Willsch,77,69,60,68,62,58,44,57,47,55,38,46,52,54,65,34,59,49,49,52,44,45,48,36,55,66,59,54,4
Christian Köppel,65,67,66,60,61,62,50,54,56,61,61,41,42,51,61,41,54,51,37,57,53,54,61,54,67,74,63,51,3
Kristian Böhnlein,62,55,63,62,60,56,58,51,56,66,61,51,60,56,43,58,57,58,45,54,56,48,65,61,55,86,66,71,3
Danny Whitaker,59,54,74,76,56,65,72,50,58,64,63,57,63,71,52,58,64,57,43,45,49,59,51,50,70,66,65,48,3
Anders Egholm,34,31,50,33,62,52,65,42,22,41,14,20,22,39,23,24,36,40,26,48,61,69,55,62,50,48,83,69,0
Paul Keegan,63,49,66,63,60,62,64,61,52,62,57,52,52,60,56,64,62,58,26,63,57,54,64,64,60,58,66,72,3
Steinar Ryen Strømnes,52,62,55,59,58,54,48,34,25,64,52,41,45,45,44,45,55,52,33,62,59,55,58,57,70,67,74,66,0
Björn Ziegenbein,70,78,77,83,54,63,60,56,58,71,59,61,61,55,61,64,59,54,66,41,46,38,34,38,70,33,70,70,1
Kenny Browne,32,31,45,31,53,45,56,23,13,50,20,16,36,38,34,17,50,43,16,58,58,59,61,60,29,54,90,65,0
Mikey Drennan,70,72,74,57,52,53,51,67,61,63,57,64,60,31,41,70,41,39,70,18,58,24,23,17,51,55,68,76,4
Philip Hellquist,70,73,69,62,61,62,60,65,55,63,54,49,45,56,58,61,62,56,59,54,53,45,54,52,52,78,65,74,3
Mario Pacilli,80,76,79,77,62,67,60,52,45,60,56,51,45,60,61,62,60,50,62,60,47,24,30,29,70,69,63,58,4
Tom Taiwo,73,69,66,84,61,62,61,50,46,62,51,47,52,50,53,55,66,62,51,60,50,57,60,62,80,80,60,57,3
Di Gao,64,77,62,64,58,63,58,45,66,50,68,54,43,56,34,54,38,31,52,66,67,35,19,18,72,67,73,54,4
Bochao Liao,59,59,61,58,60,55,45,54,48,49,52,45,43,53,60,48,58,55,47,58,47,62,64,60,59,66,65,59,3
Kevin Scheidhauer,64,72,60,55,52,53,53,60,60,70,56,56,57,50,45,30,48,46,41,30,59,22,45,39,58,68,82,60,4
Sander Puri,66,67,79,75,60,63,62,60,55,56,52,51,50,61,57,53,57,53,54,55,46,37,42,43,54,82,48,59,4
Mitch Hancox,67,70,73,78,63,56,43,55,56,63,58,23,56,50,64,53,57,56,43,58,46,59,64,61,74,80,71,80,3
Adama Sarr,74,73,70,77,61,63,50,52,67,62,51,57,63,40,46,51,44,35,39,23,59,22,14,17,64,52,44,29,4
Declan Gallagher,51,55,40,33,48,38,46,25,25,36,19,32,34,32,30,23,37,31,30,53,64,62,65,57,71,54,72,67,0
Kasper Skaanes,74,75,68,81,60,67,64,60,58,55,48,43,48,60,58,42,64,61,56,33,41,35,39,32,53,67,55,45,4
Samir Ramizi,65,69,56,64,55,61,46,55,66,58,55,45,61,56,55,36,59,55,42,20,58,26,12,20,70,60,57,40,4
Yuji Takahashi,59,66,46,43,50,49,41,32,31,36,29,32,52,40,45,20,55,49,41,57,68,58,65,58,38,56,80,46,0
Tim Söderström,87,83,64,66,54,61,63,60,49,60,62,49,41,62,52,45,61,58,53,55,48,58,56,55,60,65,68,58,3
Daniel Carr,76,76,68,67,47,64,53,59,62,54,52,43,64,45,33,31,44,31,38,18,62,18,15,12,69,67,73,33,4
Maxence Derrien,54,60,36,68,49,35,50,24,28,47,26,29,48,31,33,33,52,50,31,58,54,60,68,69,78,50,68,51,0
Stephen Warmolts,65,56,54,70,51,53,49,28,22,51,33,33,46,32,32,28,59,48,28,55,60,59,63,59,75,53,62,65,0
Franco Leys,64,61,60,74,62,64,58,53,51,52,55,39,50,55,50,44,65,59,40,62,56,57,64,61,63,55,58,63,3
Michele Rocca,63,63,58,66,59,64,58,60,45,59,55,53,57,63,58,54,65,61,56,47,47,50,44,44,63,67,34,57,3
Soo Yeong Song,73,70,66,75,53,65,52,61,62,63,55,59,57,49,60,66,53,50,63,40,53,23,40,37,63,62,63,56,4
Muzepper Mirahmetjan,60,59,73,53,53,63,50,52,59,57,58,48,57,63,66,60,58,58,47,53,49,60,61,57,59,73,57,68,3
Songyi Li,57,57,55,61,58,57,65,49,58,32,22,35,35,70,55,22,65,64,41,60,73,62,65,54,67,68,72,52,3
Chenglin Zhang,72,59,62,67,60,58,65,40,39,33,39,42,37,36,58,37,54,52,33,57,57,59,65,60,58,64,69,47,0
Yun Zhou,66,65,87,78,53,58,55,52,33,32,37,43,38,54,55,40,57,58,42,60,60,62,59,60,65,68,68,53,3
Xiaotian Yang,66,65,72,68,53,59,50,61,57,52,59,52,40,62,59,41,55,53,46,49,49,60,54,50,68,65,69,59,3
Haiqing Cao,69,60,66,77,60,48,45,58,35,38,36,36,47,48,50,39,40,33,40,60,54,58,62,68,84,81,44,57,3
Jiakang Hui,70,73,68,68,57,58,60,62,58,62,43,55,50,55,58,32,62,55,53,48,43,35,54,48,57,61,59,57,4
Dorukhan Toköz,70,61,68,70,67,56,60,54,39,54,40,42,50,50,42,42,74,67,49,55,50,54,67,58,66,54,74,75,3
Calum Dyson,63,48,64,57,56,61,54,56,64,68,61,44,71,51,40,40,55,47,44,24,63,30,21,18,68,63,73,60,4
Yi Zhang,63,71,64,74,64,61,54,58,42,59,46,33,40,54,42,41,68,60,36,45,50,52,55,47,61,72,47,61,3
Jiashu Tang,67,68,59,59,49,46,52,31,29,47,31,26,40,41,43,32,51,46,39,45,45,64,71,72,59,65,69,66,0
JinBao Zhong,66,64,61,64,63,57,56,65,64,47,44,55,48,67,49,44,56,52,48,57,35,60,58,43,67,80,67,64,3
Jie Wang,50,59,43,51,56,52,58,22,39,65,43,33,33,31,23,28,53,55,32,47,56,60,61,55,73,61,87,65,0
Javairô Dilrosun,82,78,78,74,46,63,47,52,57,56,42,44,60,55,58,49,56,45,43,28,32,62,30,27,40,47,57,35,4
Joel Coustrain,78,81,77,75,49,65,50,61,51,58,43,39,50,41,55,37,57,51,48,39,32,35,29,26,45,56,54,48,4
Miguel Santana Luna,63,35,50,33,61,54,41,53,33,57,46,32,48,37,62,52,59,58,61,56,64,56,67,66,62,70,47,64,3
Maurice Litka,78,67,79,74,53,67,44,54,54,55,60,45,52,55,53,36,59,34,52,26,39,45,35,29,62,60,40,36,4
Agustín Fontana,72,66,58,62,53,65,50,62,63,57,47,48,62,52,38,30,58,37,43,17,58,44,20,12,74,62,65,31,4
Hao Guo,60,81,73,73,62,60,62,59,32,46,34,32,32,60,39,33,58,53,43,59,42,57,64,63,85,63,67,62,3
Vinnie Vermeer,68,66,60,82,57,60,55,48,39,64,40,47,41,54,34,40,65,60,44,59,32,58,57,64,70,68,55,67,3
Andrea Cistana,74,72,69,67,61,55,55,42,35,53,40,30,40,45,51,39,54,52,51,60,57,61,60,60,76,54,56,61,3
Junes Barny,69,64,71,68,50,66,51,61,63,50,52,44,46,61,49,62,63,58,59,31,57,38,37,30,58,54,57,57,4
Callum Roberts,74,68,59,78,61,61,50,45,60,61,63,58,59,58,57,60,59,48,60,22,44,30,25,22,51,51,33,40,4
Óscar Balanta,68,57,61,49,69,61,51,46,51,57,45,56,56,48,52,50,63,54,51,56,51,61,58,55,58,70,75,63,3
Yuan Cheng,76,64,78,66,58,58,57,62,63,58,59,58,54,52,49,48,52,53,49,48,53,34,44,43,66,73,68,62,4
Paudie O'Connor,53,55,51,63,50,40,49,30,17,34,16,21,24,35,22,22,48,47,27,59,57,62,61,59,70,63,71,76,0
Andreas Helmersen,66,61,56,54,48,59,52,64,62,66,58,54,57,46,39,42,48,37,44,22,52,28,26,23,64,66,79,54,4
Din Sula,68,66,63,63,52,63,51,56,62,58,60,56,64,54,57,47,60,40,46,13,57,15,17,13,55,61,66,43,4
Matteo Cortesi,71,72,68,72,62,60,59,59,61,55,54,55,55,49,36,38,52,37,33,20,61,21,20,19,72,57,60,43,4
Jack Simpson,44,44,50,59,52,39,52,29,30,43,26,37,45,33,37,36,40,36,29,61,66,60,64,63,70,49,68,52,0
Brandon Wilson,75,73,62,78,57,66,64,56,45,58,51,56,49,56,59,46,65,63,57,35,47,56,62,61,52,68,71,38,3
Nico Beyer,47,52,52,48,51,44,44,20,18,42,20,21,34,47,26,23,53,46,24,53,66,59,62,56,63,57,77,65,0
Milo Pantovi?,67,62,65,62,51,69,49,58,61,62,44,56,50,55,57,41,55,46,49,21,53,34,34,31,57,61,55,32,4
Leonel Mosevich,58,49,34,54,51,40,43,32,20,48,29,26,42,30,26,33,38,30,35,56,55,59,64,62,83,56,72,67,0
Se Hun Oh,49,65,56,52,58,60,51,62,61,62,47,44,56,54,28,28,45,24,32,24,68,53,28,20,65,58,74,64,4
Nikolaj Hagelskjær,73,72,64,56,52,55,44,50,45,35,47,27,38,42,60,40,54,45,45,53,55,66,58,57,61,68,61,55,3
Bödvar Bödvarsson,75,73,63,61,53,58,46,49,24,28,23,26,39,46,62,29,56,49,45,55,48,58,61,58,64,72,62,53,0
Francis Mac Allister,66,69,61,71,60,64,60,52,35,62,41,44,50,53,44,45,68,65,45,59,53,61,64,60,68,58,62,63,3
Hyun Hun Kim,73,69,60,54,62,44,60,22,19,43,18,24,29,22,26,24,42,32,18,57,64,50,61,58,83,64,78,64,0
Luke Bolton,82,78,75,69,52,62,52,58,50,56,46,32,56,55,62,39,59,51,61,59,51,59,55,43,61,54,61,65,3
Joaquín Pereyra,63,66,70,65,60,64,42,61,47,64,65,48,52,59,55,51,69,58,56,29,45,50,38,37,65,67,64,45,4
Zakaria Grich,78,68,68,62,45,63,42,58,57,57,45,47,58,47,61,65,63,57,52,23,32,32,28,24,74,61,44,43,4
Alexis Maldonado,46,55,45,44,56,45,58,34,23,42,22,29,40,35,27,33,42,28,29,61,58,60,63,60,54,72,83,53,0
Daniel Anyembe,80,82,75,63,58,58,49,56,37,50,35,35,50,48,58,36,57,50,47,53,43,58,58,54,57,69,63,45,3
Alexis Larriere,66,64,69,70,54,65,61,49,54,62,53,52,51,63,53,58,66,63,55,45,53,43,49,52,54,54,66,63,3
Hadier Borja,80,76,74,65,59,56,42,53,51,58,35,40,47,45,61,38,49,38,44,52,49,62,54,58,75,71,62,34,3
Nahum Gómez,71,63,73,65,45,65,50,58,66,57,54,43,46,54,53,36,61,56,46,27,35,34,27,35,54,69,43,38,4
F. Hyun Sol Kim,63,60,57,59,61,60,58,54,48,65,62,44,52,62,43,49,62,62,46,53,46,45,47,48,39,78,55,42,3
Patryk Klimala,78,72,69,61,58,59,48,57,59,61,53,55,58,42,29,32,51,39,52,16,59,39,18,15,65,61,63,26,4
Ivan Rozas,65,73,58,65,52,65,43,53,60,62,58,31,37,48,53,34,67,64,38,38,44,35,41,44,65,55,62,56,4
Tae Jeong Kuk,76,72,66,72,62,58,53,60,42,49,41,24,31,52,56,26,49,37,43,62,30,62,62,57,69,60,66,63,3
Joseph Willock,68,74,70,72,54,62,60,58,36,58,46,42,47,64,44,46,64,62,51,56,41,54,55,51,55,63,62,55,3
Mihai Dobre,77,76,78,74,57,62,67,56,46,54,43,33,48,50,55,40,52,45,44,38,40,33,40,36,60,68,55,59,4
Charlie Owens,38,55,59,69,63,65,60,53,48,61,44,51,50,66,54,56,68,66,60,31,41,38,41,38,52,47,35,37,4
Julien Masson,58,65,46,55,53,56,50,29,31,45,29,34,47,44,43,35,65,54,40,62,61,59,63,57,64,62,70,67,0
Luciano Pizarro,67,74,73,58,59,64,57,61,55,62,47,49,51,53,51,47,63,61,47,55,45,59,51,47,52,67,72,65,3
Lachlan Wales,87,88,73,65,45,59,50,59,57,62,40,38,47,50,61,68,54,43,64,20,39,19,20,24,34,62,57,40,4
Leo Østigård,69,66,68,61,52,49,52,27,33,46,32,33,42,26,31,24,48,48,46,58,66,55,63,55,86,52,69,65,0
Hamdan Al Shamrani,83,78,67,68,66,63,60,61,49,62,58,56,53,47,56,60,58,49,54,52,49,55,55,59,48,56,71,71,3
Felix Geisler,90,64,91,86,50,64,51,50,52,63,54,52,47,58,56,56,60,56,63,38,30,39,43,40,67,64,32,71,4
Tom Bayliss,79,66,78,53,56,67,68,57,46,52,41,42,44,61,49,35,66,60,47,44,46,48,48,47,59,55,63,53,3
Alessandro Bordin,55,65,65,69,58,64,58,49,44,55,56,47,61,65,44,61,67,65,55,45,48,55,52,57,58,48,47,59,3
Raúl Damián Torres,66,65,63,85,58,65,60,51,35,51,35,40,53,58,40,43,69,62,41,61,54,65,60,59,59,62,66,64,3
Maciej Ambrosiewicz,62,66,72,73,59,59,57,53,39,60,62,32,45,59,51,38,64,62,55,62,46,62,64,59,74,69,62,70,3
Nicolas Raskin,72,64,70,62,54,71,65,36,32,43,48,43,30,65,39,46,67,65,51,54,45,51,55,53,70,40,45,54,3
Luca Matarese,69,67,76,86,54,67,57,58,57,64,49,50,50,55,58,40,60,47,51,25,43,17,28,22,47,34,42,39,4
Yunus Akgün,75,84,75,78,54,65,56,45,64,61,61,53,67,62,40,45,56,40,57,16,53,21,22,19,58,54,32,30,4
Anthony Fontana,68,65,70,77,57,61,62,58,54,65,55,53,59,61,51,56,62,57,63,50,55,38,47,47,60,66,56,58,1
Tommaso Augello,74,74,72,77,57,56,54,54,31,26,30,30,38,45,55,31,52,42,43,59,51,59,62,61,63,64,53,55,3
Elvis Bwomono,83,84,73,80,55,55,45,45,32,40,31,29,40,43,55,25,54,45,36,55,51,56,60,57,70,72,62,52,3
Rashad Muhammed,93,94,77,66,54,58,48,56,54,58,51,49,58,55,53,57,53,41,46,24,52,35,30,26,68,68,75,56,4
Nathaniel Phillips,52,52,42,57,56,40,55,25,23,45,21,30,45,39,30,35,56,45,29,58,62,58,62,59,64,59,70,60,0
Oliver Skipp,66,65,57,61,45,63,46,32,38,55,38,35,54,50,42,42,68,64,48,51,51,58,64,55,61,64,61,67,3
Ahmed Mostafa,82,76,79,85,41,63,46,47,54,68,52,47,54,53,61,42,62,56,58,39,39,42,47,38,63,45,31,38,4
Paul Smyth,84,84,88,77,58,62,50,58,62,58,52,55,61,48,50,38,52,39,52,20,48,22,30,26,56,59,44,49,4
Michael Lercher,71,70,56,72,48,55,46,46,29,27,25,30,37,48,64,28,58,56,32,60,48,55,63,61,63,64,62,51,0
Emmanuele Cicerelli,65,68,66,77,49,65,47,57,59,66,48,50,55,63,56,43,54,42,47,31,45,22,28,23,46,67,41,31,4
Diego Hernández Barriuso,56,57,55,51,60,62,42,50,26,24,28,25,35,56,54,33,59,56,28,61,52,55,62,64,65,63,58,58,0
Julio Gracia Gallardo,53,56,58,70,63,60,42,51,54,53,58,43,37,59,38,39,65,61,41,55,47,58,60,53,62,60,56,52,3
Marko Kolar,67,66,59,58,47,57,58,57,64,62,57,46,57,46,35,30,59,38,42,14,62,24,17,16,69,63,70,34,4
Rayhaan Tulloch,66,66,58,70,56,63,50,61,62,58,58,43,55,51,38,34,53,41,45,20,62,17,17,19,67,51,60,55,4
Marwin Reuvers,70,64,63,63,52,63,63,62,50,58,53,57,38,62,46,44,63,60,59,50,53,40,48,37,63,64,63,45,4
Thijmen Goppel,77,79,68,64,55,62,47,54,52,58,44,51,49,52,58,48,61,55,46,41,57,57,54,52,66,72,64,50,3
Patric Pfeiffer,56,61,42,36,52,53,51,17,23,47,26,32,43,27,34,28,55,39,29,56,63,58,64,60,54,55,72,55,0
Nicholas Pierini,69,70,62,54,59,61,59,61,61,53,61,55,62,55,58,64,59,53,59,33,54,22,39,38,60,45,52,51,4
Abdurrahim Dursun,68,67,61,71,60,62,49,44,33,54,47,33,40,34,52,37,45,42,49,54,50,59,66,67,60,59,58,56,3
Modibo Sagnan,53,64,55,58,51,46,55,30,28,40,32,27,39,39,48,30,56,50,31,53,60,62,61,59,69,60,72,59,0
Yann Aurel Bisseck,62,60,49,46,52,48,49,28,29,42,28,33,49,35,32,35,50,39,38,58,60,59,68,62,65,61,74,45,0
Lars Kramer,63,61,45,39,54,39,48,27,29,43,25,33,42,34,31,32,38,30,28,55,59,57,68,64,73,57,72,54,0
Genís Montolio Lafuente,63,58,60,57,63,61,48,49,31,48,35,58,30,53,63,28,70,58,65,63,49,60,57,56,52,60,57,62,3
Lars Dietz,59,61,54,53,61,57,41,37,29,56,37,34,38,46,43,35,63,57,32,60,61,57,61,54,36,64,69,65,0
Se Jin Jeon,77,83,73,73,57,63,45,57,62,60,51,50,58,56,51,34,54,37,46,13,54,26,11,11,55,60,53,33,4
Laurent Mendy,70,75,65,59,43,57,49,55,62,64,56,57,63,40,36,32,51,28,38,14,62,18,21,13,73,53,73,58,4
Bryan Álvarez,69,64,59,74,54,54,41,41,34,29,32,31,39,36,59,39,27,26,33,62,61,60,68,64,62,66,59,74,0
Usman Mohammed,69,71,70,60,63,62,49,51,46,53,50,31,43,57,43,40,64,59,43,55,56,44,58,54,60,63,67,69,3
Endre Kupen,85,83,76,77,56,58,54,59,60,60,54,50,52,58,32,31,47,38,44,14,55,28,15,21,75,53,56,48,4
Mason Toye,69,76,69,49,47,60,57,55,59,66,43,49,59,42,31,28,47,25,36,19,62,35,23,18,71,59,73,70,4
Besim erbe?i?,64,63,37,36,53,50,46,25,19,33,23,30,35,28,27,25,55,51,23,59,54,64,63,55,68,63,79,52,0
Malte Amundsen,76,79,65,69,59,59,45,52,38,64,53,39,36,44,57,31,54,50,33,57,39,58,58,57,65,75,72,54,3
Jaylin Lindsey,69,74,72,74,55,59,46,45,42,58,34,38,36,53,57,40,60,57,46,53,52,57,60,58,62,67,61,65,3
Abo Eisa,92,91,89,88,41,54,59,55,55,60,59,50,48,49,58,40,54,48,48,23,44,23,31,32,69,58,64,40,4
Curtis Jones,64,63,73,71,58,65,62,55,56,60,55,53,50,64,54,47,63,61,54,42,51,44,49,47,57,53,51,65,3
Artem Dovbyk,70,72,62,66,56,61,46,54,62,61,51,51,53,39,39,35,54,36,44,19,53,32,19,13,65,61,73,45,4
Nasser Al Omran,69,67,84,85,49,57,60,62,47,54,49,42,49,64,46,63,66,62,50,39,42,58,56,45,45,42,55,40,3
Oliver Petrak,60,57,58,54,52,59,52,40,45,50,49,31,45,54,57,33,63,63,40,55,54,59,60,58,60,69,69,57,3
Brandon Bye,78,82,71,61,56,58,55,54,55,68,56,51,48,51,55,47,55,46,51,55,58,58,56,59,70,68,66,55,3
Déiber Caicedo,81,77,83,89,59,63,56,51,45,50,37,46,52,49,56,60,60,45,56,33,30,34,27,22,51,50,41,44,4
Josha Vagnoman,76,80,69,68,58,61,50,32,30,31,28,25,32,36,57,25,63,39,39,54,38,54,57,54,56,72,73,56,0
Kristófer Ingi Kristinsson,66,67,71,41,53,66,56,57,56,54,55,50,55,57,57,50,61,57,53,30,57,30,44,40,70,33,70,42,4
Tobias Christensen,68,65,65,71,54,61,58,52,51,52,45,46,45,66,47,58,65,59,57,21,40,40,41,46,50,56,54,42,4
Tiago Marques Rezende,65,73,52,44,52,44,57,72,64,61,60,52,61,43,28,31,41,33,31,13,60,25,16,19,68,57,75,34,4
Kazuma Yamaguchi,69,67,66,71,60,60,54,58,65,59,62,56,62,53,46,51,60,53,62,31,58,42,17,14,73,61,49,51,4
Peter Godly Michael,65,67,57,69,53,60,58,59,63,60,57,39,43,45,46,37,49,47,35,37,54,20,41,33,78,64,84,46,4
Jae Ik Lee,56,55,41,57,59,39,42,36,21,39,39,26,32,57,32,24,51,42,20,60,61,59,63,57,67,61,65,65,0
Min Soo Lee,56,67,58,70,50,58,60,49,40,63,60,38,45,60,50,35,67,66,41,59,43,42,59,58,58,72,69,70,3
Hyeong Jin Park,78,79,76,63,58,62,59,59,56,48,36,38,50,53,48,30,57,49,44,58,34,63,63,57,40,64,65,52,3
Rafael Euclides Soares Camacho,69,68,65,75,56,64,63,55,58,57,52,50,55,58,58,47,59,55,56,39,48,42,44,38,50,41,46,43,4
Iván Moreno,67,70,58,90,55,58,66,47,41,53,40,46,53,64,54,54,85,71,54,30,47,51,45,56,54,40,33,42,3
Lubomir Tupta,67,56,61,68,62,60,56,48,63,73,62,66,50,58,43,34,59,43,57,13,52,44,21,15,57,56,52,36,4
Gerald Postma,62,61,54,63,55,58,50,41,39,67,47,45,34,55,48,35,63,59,30,63,57,58,59,54,61,62,64,72,3
Dominik Lanius,55,64,51,41,60,43,51,19,21,56,38,31,31,41,37,25,40,45,23,54,66,55,63,63,33,59,85,66,0
Niklas Heidemann,72,73,61,54,57,56,41,37,38,50,39,37,42,41,60,36,55,54,41,57,55,56,59,58,63,69,71,61,3
Manuel Wintzheimer,65,67,71,68,50,58,47,55,67,63,56,52,55,40,29,33,53,31,38,20,57,22,27,17,68,63,68,51,4
Majid Hosseini,55,54,43,61,56,52,55,24,18,45,30,22,40,29,28,37,62,44,35,62,60,60,65,62,67,51,54,50,0
Elliott Durrell,73,65,69,67,52,57,51,59,59,49,47,49,50,57,61,50,66,53,44,42,41,61,36,36,61,56,56,56,4
Delano Burgzorg,75,74,75,68,55,67,53,50,54,65,54,41,51,50,58,34,62,41,43,21,41,24,23,20,63,60,61,43,4
Patrick Choroba,67,71,67,60,60,61,45,52,49,64,61,43,46,43,59,44,57,41,46,58,48,57,58,55,66,67,64,75,3
Luca Meisl,54,58,41,56,58,53,44,22,17,40,37,25,35,35,31,25,44,42,22,53,56,62,67,58,78,64,72,49,0
Philipp Knechtel,65,67,64,65,48,47,47,28,24,35,26,18,39,40,35,22,39,40,23,61,54,58,63,61,69,32,73,68,0
Haroon Eisa,68,68,67,62,58,51,56,60,61,60,58,51,67,58,49,42,56,50,50,22,68,55,22,29,81,68,68,42,4
Reo Griffiths,70,71,53,59,58,53,57,60,65,58,58,50,65,49,37,40,52,37,41,19,64,22,22,18,61,48,67,44,4
Tobias Mohr,76,69,69,69,55,58,60,49,34,41,43,41,37,48,63,28,54,55,55,54,45,59,59,59,59,69,63,52,3
Urho Nissilä,74,65,72,85,60,60,53,46,58,53,56,39,46,60,44,57,63,61,54,25,44,37,42,47,52,64,33,40,4
Yoann Etienne,77,76,78,75,45,61,57,56,37,52,45,36,39,53,62,50,60,58,51,56,42,58,62,63,78,62,56,60,3
Antoine Bernier,87,82,82,71,51,61,47,55,59,58,44,47,55,52,51,53,51,39,56,26,39,24,29,26,78,44,36,32,4
Nerciwan Khalil Mohammad,73,69,78,78,53,58,56,37,31,40,35,36,37,49,38,38,58,52,40,57,43,66,63,64,74,74,64,76,3
Felix Brügmann,64,74,66,65,55,58,49,56,60,63,58,57,57,50,47,40,51,38,52,14,60,23,21,13,67,72,73,47,4
Michael Schüler,66,77,55,53,51,36,44,20,18,33,21,22,32,33,28,24,36,31,27,58,54,60,61,63,67,65,75,78,0
Heinz Mörschel,63,69,64,55,53,64,55,57,65,67,60,55,48,52,39,63,54,35,49,19,62,20,20,15,37,44,67,30,4
Aygün Yildirim,75,73,59,67,58,60,43,58,60,71,58,54,65,49,31,31,52,34,43,17,55,16,18,10,60,63,55,45,4
Janik Mäder,84,87,76,77,47,62,50,53,57,62,46,42,52,48,58,37,54,41,43,24,40,38,32,25,65,73,57,41,4
Manolo Rodas,79,77,92,91,47,67,48,44,41,46,36,44,45,51,58,41,61,45,52,35,33,44,42,43,58,68,40,50,4
Batista Mendy,62,63,41,52,51,42,48,28,36,51,38,31,38,36,51,40,58,48,38,57,57,63,65,64,66,49,68,48,0
Fahd El Khoumisti,71,59,64,55,45,60,42,61,63,58,59,63,61,56,41,56,51,36,48,18,57,31,21,19,61,62,73,32,4
Toshiya Takagi,70,75,65,66,53,45,54,53,39,59,36,33,36,41,63,54,57,46,45,54,60,59,61,57,71,73,69,61,3
Adrian Fein,63,55,55,55,43,69,53,49,48,56,46,45,47,53,49,48,70,71,52,59,62,44,61,63,65,52,71,61,3
Emil Riis Jakobsen,69,71,58,53,53,60,55,60,61,60,58,42,59,48,32,31,51,30,37,12,65,19,14,15,48,59,67,37,4
Matias Ferreira,65,67,65,75,55,62,47,50,30,49,45,37,50,45,59,45,63,58,49,55,54,60,63,63,63,59,54,53,3
Philipp Siegl,64,62,60,63,57,53,57,50,37,57,48,43,45,46,53,40,57,59,38,60,56,63,64,61,59,61,71,65,3
Keaghan Jacobs,63,62,49,79,67,65,70,50,30,66,41,41,45,51,49,37,68,65,40,47,47,56,50,55,55,75,64,64,3
Clément Vidal,55,53,44,58,54,35,47,30,26,46,22,28,44,31,26,27,33,28,29,59,73,65,67,66,79,64,57,49,0
Florian Buchacher,64,67,47,61,59,51,61,47,39,67,54,48,51,43,60,46,50,54,47,62,53,54,64,60,50,65,70,68,3
Arton Zekaj,62,63,57,50,58,56,49,42,43,58,38,35,51,52,50,48,65,60,44,49,58,62,59,63,57,67,72,63,3
Gold Omotayo,67,65,49,65,60,57,50,60,59,66,45,52,56,53,33,22,57,35,25,24,63,22,21,18,74,64,86,72,4
Sydney van Hooijdonk,75,76,64,60,57,64,55,56,55,73,66,62,67,52,55,73,58,43,74,17,61,27,22,17,70,65,72,57,4
Kazuki Anzai,66,67,63,69,57,63,55,47,37,51,42,50,41,41,59,37,54,47,38,60,45,60,63,57,61,65,47,55,3
Tomá Chorý,45,54,50,24,64,44,45,63,57,61,57,42,50,48,23,27,49,21,27,18,80,21,18,24,61,59,95,53,4
Nair Tiknizyan,74,73,54,65,44,63,46,56,53,58,43,50,63,49,58,40,62,49,54,20,54,31,30,32,63,64,58,32,4
Manfred Fischer,74,76,66,66,55,63,46,57,58,55,59,53,55,53,56,61,57,47,65,29,39,29,23,26,46,60,50,36,4
Amadou Ciss,75,75,73,68,58,66,49,59,43,66,48,46,46,52,51,45,66,64,42,48,52,46,61,59,58,66,55,63,3
Maxime Awoudja,66,68,53,48,52,43,51,30,31,46,27,38,42,47,29,32,57,53,28,57,72,53,61,63,75,63,72,53,0
Michal Sadílek,64,54,54,56,49,64,51,50,55,61,66,50,61,60,70,67,60,65,69,55,51,50,62,58,58,64,50,58,3
Slimen Kchouk,75,73,69,64,52,45,47,37,30,23,22,23,49,38,54,32,57,50,29,57,55,59,64,64,68,61,60,61,0
Ahmethan Köse,59,45,56,65,57,61,46,53,65,65,57,51,68,45,33,39,52,41,42,12,64,37,19,21,61,51,59,32,4
Meris Skenderovic,67,50,67,69,58,63,55,62,66,58,56,53,55,48,36,41,48,39,47,20,53,23,15,16,62,51,54,32,4
Darnell Johnson,64,61,59,58,50,57,55,45,29,49,31,33,33,41,54,29,56,42,35,59,58,62,62,60,67,61,68,69,0
Tyler Reid,72,74,58,60,63,43,49,54,31,32,28,33,42,40,59,43,37,29,34,57,57,58,65,65,55,51,74,63,0
Gökay Güney,65,51,60,67,54,59,49,59,36,59,58,45,54,47,42,45,72,59,43,52,56,55,59,58,60,54,61,63,3
Jamie Sterry,66,63,65,70,59,57,49,58,32,37,35,36,47,45,57,40,52,46,40,60,55,55,64,63,63,49,67,78,3
Daniel Barlaser,56,55,63,67,49,64,54,49,52,66,51,57,52,63,58,59,63,63,58,56,42,43,43,43,45,67,34,38,4
Khetag Khosonov,60,59,50,68,58,60,51,55,49,56,50,34,50,50,41,64,64,61,49,56,59,57,62,64,63,52,48,65,3
Alexandr Makarov,63,67,69,74,47,64,56,62,61,63,58,52,57,56,61,46,57,43,49,24,46,21,22,17,75,57,44,28,4
Stephane Omeonga,65,54,68,80,54,65,61,53,29,44,37,32,46,62,44,40,65,61,38,54,49,63,60,60,59,47,40,57,3
Boris Rotenberg,67,68,60,53,56,44,54,29,40,58,35,36,40,48,56,48,53,44,29,65,59,60,63,63,57,48,75,55,0
